,Dates,data1,data2,data3,data4
433,2019-11-10 00:30:00,409.0,584.0,584.0,524.0
434,2019-11-10 01:00:00,409.0,584.0,584.0,530.0
435,2019-11-10 01:30:00,409.0,584.0,584.0,530.0
436,2019-11-10 02:00:00,409.0,596.0,596.0,524.0
437,2019-11-10 02:30:00,403.0,596.0,596.0,530.0
438,2019-11-10 03:00:00,403.0,596.0,596.0,536.0
439,2019-11-10 03:30:00,403.0,596.0,596.0,536.0
440,2019-11-10 04:00:00,403.0,596.0,596.0,536.0
441,2019-11-10 04:30:00,403.0,596.0,596.0,530.0
442,2019-11-10 05:00:00,403.0,596.0,596.0,536.0
443,2019-11-10 05:30:00,403.0,596.0,596.0,536.0
444,2019-11-10 06:00:00,403.0,608.0,608.0,541.0
445,2019-11-10 06:30:00,403.0,608.0,608.0,541.0
446,2019-11-10 07:00:00,403.0,608.0,608.0,541.0
447,2019-11-10 07:30:00,403.0,608.0,608.0,536.0
448,2019-11-10 08:00:00,403.0,620.0,620.0,541.0
449,2019-11-10 08:30:00,403.0,620.0,620.0,541.0
450,2019-11-10 09:00:00,397.0,620.0,620.0,541.0
451,2019-11-10 09:30:00,397.0,620.0,620.0,541.0
452,2019-11-10 10:00:00,397.0,620.0,620.0,541.0
453,2019-11-10 10:30:00,397.0,620.0,620.0,541.0
454,2019-11-10 11:00:00,397.0,632.0,632.0,541.0
455,2019-11-10 11:30:00,391.0,632.0,632.0,541.0
456,2019-11-10 12:00:00,391.0,632.0,632.0,541.0
457,2019-11-10 12:30:00,391.0,632.0,632.0,541.0
458,2019-11-10 13:00:00,391.0,632.0,632.0,536.0
459,2019-11-10 13:30:00,391.0,632.0,632.0,536.0
460,2019-11-10 14:00:00,391.0,632.0,632.0,541.0
461,2019-11-10 14:30:00,386.0,632.0,632.0,541.0
462,2019-11-10 15:00:00,386.0,632.0,632.0,536.0
463,2019-11-10 15:30:00,386.0,632.0,632.0,536.0
464,2019-11-10 16:00:00,386.0,632.0,632.0,530.0
465,2019-11-10 16:30:00,386.0,644.0,644.0,530.0
466,2019-11-10 17:00:00,380.0,644.0,644.0,536.0
467,2019-11-10 17:30:00,375.0,632.0,632.0,536.0
468,2019-11-10 18:00:00,380.0,644.0,644.0,530.0
469,2019-11-10 18:30:00,375.0,644.0,644.0,530.0
470,2019-11-10 19:00:00,375.0,644.0,644.0,524.0
471,2019-11-10 19:30:00,375.0,644.0,644.0,530.0
472,2019-11-10 20:00:00,369.0,644.0,644.0,524.0
473,2019-11-10 20:30:00,363.0,644.0,644.0,524.0
474,2019-11-10 21:00:00,363.0,644.0,644.0,518.0
475,2019-11-10 21:30:00,358.0,644.0,644.0,518.0
476,2019-11-10 22:00:00,358.0,644.0,644.0,524.0
477,2019-11-10 22:30:00,358.0,644.0,644.0,524.0
478,2019-11-10 23:00:00,352.0,644.0,644.0,513.0
479,2019-11-10 23:30:00,352.0,644.0,644.0,513.0
480,2019-11-11 00:00:00,352.0,644.0,644.0,518.0
481,2019-11-11 00:30:00,352.0,644.0,644.0,518.0
482,2019-11-11 01:00:00,352.0,644.0,644.0,507.0
483,2019-11-11 01:30:00,347.0,644.0,644.0,513.0
484,2019-11-11 02:00:00,347.0,644.0,644.0,507.0
485,2019-11-11 02:30:00,347.0,644.0,644.0,507.0
486,2019-11-11 03:00:00,347.0,644.0,644.0,507.0
487,2019-11-11 03:30:00,347.0,644.0,644.0,513.0
488,2019-11-11 04:00:00,347.0,632.0,632.0,502.0
489,2019-11-11 04:30:00,341.0,632.0,632.0,502.0
490,2019-11-11 05:00:00,341.0,632.0,632.0,507.0
491,2019-11-11 05:30:00,336.0,632.0,632.0,507.0
492,2019-11-11 06:00:00,341.0,632.0,632.0,496.0
493,2019-11-11 06:30:00,341.0,632.0,632.0,502.0
494,2019-11-11 07:00:00,336.0,632.0,632.0,496.0
495,2019-11-11 07:30:00,336.0,632.0,632.0,496.0
496,2019-11-11 08:00:00,336.0,632.0,632.0,496.0
497,2019-11-11 08:30:00,331.0,632.0,632.0,502.0
498,2019-11-11 09:00:00,331.0,620.0,620.0,491.0
499,2019-11-11 09:30:00,331.0,620.0,620.0,491.0
500,2019-11-11 10:00:00,331.0,620.0,620.0,491.0
501,2019-11-11 10:30:00,331.0,620.0,620.0,496.0
502,2019-11-11 11:00:00,331.0,620.0,620.0,485.0
503,2019-11-11 11:30:00,325.0,620.0,620.0,485.0
504,2019-11-11 12:00:00,325.0,620.0,620.0,485.0
505,2019-11-11 12:30:00,325.0,608.0,608.0,485.0
506,2019-11-11 13:00:00,325.0,608.0,608.0,485.0
507,2019-11-11 13:30:00,325.0,608.0,608.0,485.0
508,2019-11-11 14:00:00,325.0,608.0,608.0,480.0
509,2019-11-11 14:30:00,320.0,608.0,608.0,480.0
510,2019-11-11 15:00:00,320.0,596.0,596.0,480.0
511,2019-11-11 15:30:00,320.0,608.0,608.0,485.0
512,2019-11-11 16:00:00,315.0,596.0,596.0,474.0
513,2019-11-11 16:30:00,315.0,608.0,608.0,474.0
514,2019-11-11 17:00:00,315.0,608.0,608.0,469.0
515,2019-11-11 17:30:00,315.0,596.0,596.0,469.0
516,2019-11-11 18:00:00,315.0,596.0,596.0,474.0
517,2019-11-11 18:30:00,315.0,596.0,596.0,474.0
518,2019-11-11 19:00:00,315.0,596.0,596.0,464.0
519,2019-11-11 19:30:00,315.0,596.0,596.0,469.0
520,2019-11-11 20:00:00,315.0,596.0,596.0,469.0
521,2019-11-11 20:30:00,310.0,596.0,596.0,469.0
522,2019-11-11 21:00:00,310.0,584.0,584.0,458.0
523,2019-11-11 21:30:00,310.0,584.0,584.0,458.0
524,2019-11-11 22:00:00,310.0,584.0,584.0,458.0
525,2019-11-11 22:30:00,305.0,584.0,584.0,458.0
526,2019-11-11 23:00:00,305.0,584.0,584.0,458.0
527,2019-11-11 23:30:00,305.0,584.0,584.0,458.0
528,2019-11-12 00:00:00,310.0,584.0,584.0,448.0
529,2019-11-12 00:30:00,310.0,584.0,584.0,453.0
530,2019-11-12 01:00:00,310.0,584.0,584.0,453.0
531,2019-11-12 01:30:00,310.0,584.0,584.0,453.0
532,2019-11-12 02:00:00,305.0,584.0,584.0,448.0
533,2019-11-12 02:30:00,310.0,584.0,584.0,448.0
534,2019-11-12 03:00:00,305.0,584.0,584.0,443.0
535,2019-11-12 03:30:00,315.0,584.0,584.0,448.0
536,2019-11-12 04:00:00,315.0,596.0,596.0,443.0
537,2019-11-12 04:30:00,315.0,596.0,596.0,448.0
538,2019-11-12 05:00:00,320.0,596.0,596.0,443.0
539,2019-11-12 05:30:00,320.0,584.0,584.0,443.0
540,2019-11-12 06:00:00,320.0,584.0,584.0,443.0
541,2019-11-12 06:30:00,320.0,584.0,584.0,443.0
542,2019-11-12 07:00:00,320.0,584.0,584.0,438.0
543,2019-11-12 07:30:00,320.0,584.0,584.0,443.0
544,2019-11-12 08:00:00,320.0,572.0,572.0,438.0
545,2019-11-12 08:30:00,325.0,584.0,584.0,438.0
546,2019-11-12 09:00:00,325.0,584.0,584.0,432.0
547,2019-11-12 09:30:00,325.0,572.0,572.0,438.0
548,2019-11-12 10:00:00,325.0,572.0,572.0,432.0
549,2019-11-12 10:30:00,325.0,572.0,572.0,432.0
550,2019-11-12 11:00:00,325.0,561.0,561.0,427.0
551,2019-11-12 11:30:00,325.0,572.0,572.0,427.0
552,2019-11-12 12:00:00,325.0,561.0,561.0,427.0
553,2019-11-12 12:30:00,325.0,549.0,549.0,422.0
554,2019-11-12 13:00:00,331.0,561.0,561.0,422.0
555,2019-11-12 13:30:00,331.0,561.0,561.0,422.0
556,2019-11-12 14:00:00,331.0,561.0,561.0,417.0
557,2019-11-12 14:30:00,336.0,549.0,549.0,422.0
558,2019-11-12 15:00:00,336.0,561.0,561.0,417.0
559,2019-11-12 15:30:00,341.0,549.0,549.0,417.0
560,2019-11-12 16:00:00,341.0,549.0,549.0,417.0
561,2019-11-12 16:30:00,341.0,549.0,549.0,417.0
562,2019-11-12 17:00:00,341.0,549.0,549.0,412.0
563,2019-11-12 17:30:00,341.0,549.0,549.0,412.0
564,2019-11-12 18:00:00,341.0,538.0,538.0,412.0
565,2019-11-12 18:30:00,341.0,538.0,538.0,417.0
566,2019-11-12 19:00:00,347.0,538.0,538.0,412.0
567,2019-11-12 19:30:00,347.0,538.0,538.0,412.0
568,2019-11-12 20:00:00,347.0,538.0,538.0,412.0
569,2019-11-12 20:30:00,347.0,538.0,538.0,407.0
570,2019-11-12 21:00:00,347.0,526.0,526.0,407.0
571,2019-11-12 21:30:00,352.0,538.0,538.0,412.0
572,2019-11-12 22:00:00,352.0,538.0,538.0,407.0
573,2019-11-12 22:30:00,347.0,538.0,538.0,412.0
574,2019-11-12 23:00:00,347.0,526.0,526.0,407.0
575,2019-11-12 23:30:00,352.0,526.0,526.0,407.0
576,2019-11-13 00:00:00,352.0,526.0,526.0,407.0
577,2019-11-13 00:30:00,352.0,526.0,526.0,407.0
578,2019-11-13 01:00:00,352.0,526.0,526.0,407.0
579,2019-11-13 01:30:00,347.0,526.0,526.0,407.0
580,2019-11-13 02:00:00,352.0,526.0,526.0,407.0
581,2019-11-13 02:30:00,347.0,526.0,526.0,407.0
582,2019-11-13 03:00:00,347.0,515.0,515.0,407.0
583,2019-11-13 03:30:00,352.0,515.0,515.0,407.0
584,2019-11-13 04:00:00,352.0,515.0,515.0,407.0
585,2019-11-13 04:30:00,352.0,515.0,515.0,407.0
586,2019-11-13 05:00:00,352.0,515.0,515.0,407.0
587,2019-11-13 05:30:00,352.0,515.0,515.0,407.0
588,2019-11-13 06:00:00,352.0,515.0,515.0,407.0
589,2019-11-13 06:30:00,352.0,515.0,515.0,407.0
590,2019-11-13 07:00:00,358.0,515.0,515.0,407.0
591,2019-11-13 07:30:00,358.0,515.0,515.0,407.0
592,2019-11-13 08:00:00,358.0,515.0,515.0,407.0
593,2019-11-13 08:30:00,363.0,515.0,515.0,407.0
594,2019-11-13 09:00:00,363.0,515.0,515.0,412.0
595,2019-11-13 09:30:00,363.0,515.0,515.0,407.0
596,2019-11-13 10:00:00,369.0,515.0,515.0,412.0
597,2019-11-13 10:30:00,369.0,515.0,515.0,412.0
598,2019-11-13 11:00:00,369.0,515.0,515.0,412.0
599,2019-11-13 11:30:00,375.0,515.0,515.0,412.0
600,2019-11-13 12:00:00,375.0,515.0,515.0,417.0
601,2019-11-13 12:30:00,380.0,515.0,515.0,417.0
602,2019-11-13 13:00:00,380.0,504.0,504.0,422.0
603,2019-11-13 13:30:00,380.0,504.0,504.0,417.0
604,2019-11-13 14:00:00,380.0,515.0,515.0,422.0
605,2019-11-13 14:30:00,380.0,515.0,515.0,422.0
606,2019-11-13 15:00:00,380.0,504.0,504.0,427.0
607,2019-11-13 15:30:00,380.0,504.0,504.0,427.0
608,2019-11-13 16:00:00,380.0,504.0,504.0,432.0
609,2019-11-13 16:30:00,380.0,504.0,504.0,427.0
610,2019-11-13 17:00:00,380.0,515.0,515.0,432.0
611,2019-11-13 17:30:00,380.0,515.0,515.0,432.0
612,2019-11-13 18:00:00,380.0,515.0,515.0,438.0
613,2019-11-13 18:30:00,380.0,504.0,504.0,432.0
614,2019-11-13 19:00:00,380.0,515.0,515.0,438.0
615,2019-11-13 19:30:00,380.0,504.0,504.0,438.0
616,2019-11-13 20:00:00,375.0,504.0,504.0,438.0
617,2019-11-13 20:30:00,380.0,515.0,515.0,438.0
618,2019-11-13 21:00:00,375.0,504.0,504.0,438.0
619,2019-11-13 21:30:00,375.0,504.0,504.0,438.0
620,2019-11-13 22:00:00,375.0,504.0,504.0,443.0
621,2019-11-13 22:30:00,375.0,504.0,504.0,443.0
622,2019-11-13 23:00:00,375.0,504.0,504.0,443.0
623,2019-11-13 23:30:00,375.0,504.0,504.0,443.0
624,2019-11-14 00:00:00,375.0,504.0,504.0,443.0
625,2019-11-14 00:30:00,375.0,504.0,504.0,443.0
626,2019-11-14 01:00:00,375.0,504.0,504.0,443.0
627,2019-11-14 01:30:00,375.0,504.0,504.0,443.0
628,2019-11-14 02:00:00,375.0,504.0,504.0,443.0
629,2019-11-14 02:30:00,375.0,504.0,504.0,443.0
630,2019-11-14 03:00:00,375.0,504.0,504.0,443.0
631,2019-11-14 03:30:00,375.0,504.0,504.0,443.0
632,2019-11-14 04:00:00,375.0,504.0,504.0,443.0
633,2019-11-14 04:30:00,375.0,504.0,504.0,443.0
634,2019-11-14 05:00:00,375.0,504.0,504.0,443.0
635,2019-11-14 05:30:00,375.0,515.0,515.0,443.0
636,2019-11-14 06:00:00,375.0,515.0,515.0,448.0
637,2019-11-14 06:30:00,375.0,515.0,515.0,443.0
638,2019-11-14 07:00:00,369.0,515.0,515.0,448.0
639,2019-11-14 07:30:00,369.0,515.0,515.0,448.0
640,2019-11-14 08:00:00,369.0,515.0,515.0,448.0
641,2019-11-14 08:30:00,369.0,515.0,515.0,448.0
642,2019-11-14 09:00:00,369.0,515.0,515.0,448.0
643,2019-11-14 09:30:00,369.0,515.0,515.0,448.0
644,2019-11-14 10:00:00,369.0,515.0,515.0,448.0
645,2019-11-14 10:30:00,369.0,526.0,526.0,448.0
646,2019-11-14 11:00:00,363.0,526.0,526.0,448.0
647,2019-11-14 11:30:00,363.0,526.0,526.0,448.0
648,2019-11-14 12:00:00,363.0,526.0,526.0,448.0
649,2019-11-14 12:30:00,363.0,526.0,526.0,448.0
650,2019-11-14 13:00:00,363.0,526.0,526.0,453.0
651,2019-11-14 13:30:00,363.0,526.0,526.0,448.0
652,2019-11-14 14:00:00,358.0,526.0,526.0,448.0
653,2019-11-14 14:30:00,358.0,526.0,526.0,453.0
654,2019-11-14 15:00:00,358.0,526.0,526.0,453.0
655,2019-11-14 15:30:00,358.0,526.0,526.0,453.0
656,2019-11-14 16:00:00,358.0,526.0,526.0,453.0
657,2019-11-14 16:30:00,352.0,526.0,526.0,453.0
658,2019-11-14 17:00:00,352.0,526.0,526.0,453.0
659,2019-11-14 17:30:00,347.0,526.0,526.0,453.0
660,2019-11-14 18:00:00,347.0,526.0,526.0,453.0
661,2019-11-14 18:30:00,347.0,526.0,526.0,453.0
662,2019-11-14 19:00:00,347.0,526.0,526.0,453.0
663,2019-11-14 19:30:00,347.0,526.0,526.0,453.0
664,2019-11-14 20:00:00,347.0,526.0,526.0,453.0
665,2019-11-14 20:30:00,347.0,526.0,526.0,453.0
666,2019-11-14 21:00:00,347.0,526.0,526.0,453.0
667,2019-11-14 21:30:00,341.0,526.0,526.0,453.0
668,2019-11-14 22:00:00,341.0,526.0,526.0,453.0
669,2019-11-14 22:30:00,341.0,526.0,526.0,453.0
670,2019-11-14 23:00:00,341.0,526.0,526.0,453.0
671,2019-11-14 23:30:00,341.0,526.0,526.0,453.0
672,2019-11-15 00:00:00,341.0,538.0,538.0,453.0
673,2019-11-15 00:30:00,341.0,538.0,538.0,453.0
674,2019-11-15 01:00:00,341.0,538.0,538.0,453.0
675,2019-11-15 01:30:00,341.0,526.0,526.0,453.0
676,2019-11-15 02:00:00,341.0,538.0,538.0,453.0
677,2019-11-15 02:30:00,341.0,538.0,538.0,453.0
678,2019-11-15 03:00:00,341.0,538.0,538.0,453.0
679,2019-11-15 03:30:00,341.0,538.0,538.0,453.0
680,2019-11-15 04:00:00,341.0,538.0,538.0,453.0
681,2019-11-15 04:30:00,341.0,538.0,538.0,453.0
682,2019-11-15 05:00:00,341.0,538.0,538.0,453.0
683,2019-11-15 05:30:00,341.0,538.0,538.0,453.0
684,2019-11-15 06:00:00,341.0,538.0,538.0,453.0
685,2019-11-15 06:30:00,341.0,538.0,538.0,448.0
686,2019-11-15 07:00:00,341.0,538.0,538.0,448.0
687,2019-11-15 07:30:00,341.0,538.0,538.0,448.0
688,2019-11-15 08:00:00,341.0,538.0,538.0,448.0
689,2019-11-15 08:30:00,341.0,538.0,538.0,448.0
690,2019-11-15 09:00:00,341.0,538.0,538.0,448.0
691,2019-11-15 09:30:00,341.0,538.0,538.0,448.0
692,2019-11-15 10:00:00,336.0,538.0,538.0,448.0
693,2019-11-15 10:30:00,336.0,538.0,538.0,448.0
694,2019-11-15 11:00:00,336.0,538.0,538.0,443.0
695,2019-11-15 11:30:00,336.0,538.0,538.0,443.0
696,2019-11-15 12:00:00,336.0,538.0,538.0,443.0
697,2019-11-15 12:30:00,336.0,538.0,538.0,443.0
698,2019-11-15 13:00:00,336.0,538.0,538.0,443.0
699,2019-11-15 13:30:00,336.0,538.0,538.0,443.0
700,2019-11-15 14:00:00,336.0,538.0,538.0,438.0
701,2019-11-15 14:30:00,331.0,538.0,538.0,438.0
702,2019-11-15 15:00:00,331.0,538.0,538.0,438.0
703,2019-11-15 15:30:00,331.0,538.0,538.0,438.0
704,2019-11-15 16:00:00,325.0,538.0,538.0,438.0
705,2019-11-15 16:30:00,325.0,538.0,538.0,438.0
706,2019-11-15 17:00:00,325.0,538.0,538.0,432.0
707,2019-11-15 17:30:00,325.0,538.0,538.0,432.0
708,2019-11-15 18:00:00,325.0,526.0,526.0,432.0
709,2019-11-15 18:30:00,325.0,526.0,526.0,432.0
710,2019-11-15 19:00:00,320.0,538.0,538.0,427.0
711,2019-11-15 19:30:00,320.0,538.0,538.0,432.0
712,2019-11-15 20:00:00,320.0,538.0,538.0,427.0
713,2019-11-15 20:30:00,320.0,538.0,538.0,427.0
714,2019-11-15 21:00:00,320.0,538.0,538.0,427.0
715,2019-11-15 21:30:00,320.0,538.0,538.0,427.0
716,2019-11-15 22:00:00,315.0,538.0,538.0,427.0
717,2019-11-15 22:30:00,315.0,538.0,538.0,427.0
718,2019-11-15 23:00:00,320.0,538.0,538.0,427.0
719,2019-11-15 23:30:00,315.0,538.0,538.0,427.0
720,2019-11-16 00:00:00,315.0,538.0,538.0,422.0
721,2019-11-16 00:30:00,320.0,538.0,538.0,422.0
722,2019-11-16 01:00:00,320.0,538.0,538.0,422.0
723,2019-11-16 01:30:00,315.0,538.0,538.0,422.0
724,2019-11-16 02:00:00,315.0,526.0,526.0,422.0
725,2019-11-16 02:30:00,315.0,526.0,526.0,422.0
726,2019-11-16 03:00:00,315.0,526.0,526.0,417.0
727,2019-11-16 03:30:00,315.0,526.0,526.0,422.0
728,2019-11-16 04:00:00,315.0,526.0,526.0,417.0
729,2019-11-16 04:30:00,315.0,526.0,526.0,417.0
730,2019-11-16 05:00:00,315.0,526.0,526.0,417.0
731,2019-11-16 05:30:00,315.0,515.0,515.0,417.0
732,2019-11-16 06:00:00,320.0,515.0,515.0,417.0
733,2019-11-16 06:30:00,315.0,515.0,515.0,417.0
734,2019-11-16 07:00:00,315.0,515.0,515.0,417.0
735,2019-11-16 07:30:00,315.0,515.0,515.0,412.0
736,2019-11-16 08:00:00,315.0,515.0,515.0,412.0
737,2019-11-16 08:30:00,315.0,515.0,515.0,412.0
738,2019-11-16 09:00:00,315.0,515.0,515.0,412.0
739,2019-11-16 09:30:00,315.0,515.0,515.0,412.0
740,2019-11-16 10:00:00,315.0,515.0,515.0,412.0
741,2019-11-16 10:30:00,315.0,504.0,504.0,412.0
742,2019-11-16 11:00:00,315.0,504.0,504.0,407.0
743,2019-11-16 11:30:00,310.0,515.0,515.0,407.0
744,2019-11-16 12:00:00,310.0,504.0,504.0,407.0
745,2019-11-16 12:30:00,310.0,504.0,504.0,407.0
746,2019-11-16 13:00:00,310.0,504.0,504.0,407.0
747,2019-11-16 13:30:00,310.0,504.0,504.0,407.0
748,2019-11-16 14:00:00,310.0,504.0,504.0,401.0
749,2019-11-16 14:30:00,310.0,504.0,504.0,407.0
750,2019-11-16 15:00:00,310.0,504.0,504.0,401.0
751,2019-11-16 15:30:00,310.0,504.0,504.0,401.0
752,2019-11-16 16:00:00,305.0,504.0,504.0,401.0
753,2019-11-16 16:30:00,310.0,493.0,493.0,401.0
754,2019-11-16 17:00:00,305.0,493.0,493.0,401.0
755,2019-11-16 17:30:00,305.0,493.0,493.0,401.0
756,2019-11-16 18:00:00,305.0,493.0,493.0,396.0
757,2019-11-16 18:30:00,305.0,493.0,493.0,401.0
758,2019-11-16 19:00:00,305.0,493.0,493.0,396.0
759,2019-11-16 19:30:00,305.0,493.0,493.0,396.0
760,2019-11-16 20:00:00,305.0,493.0,493.0,396.0
761,2019-11-16 20:30:00,305.0,482.0,482.0,396.0
762,2019-11-16 21:00:00,305.0,493.0,493.0,396.0
763,2019-11-16 21:30:00,305.0,493.0,493.0,396.0
764,2019-11-16 22:00:00,299.0,493.0,493.0,396.0
765,2019-11-16 22:30:00,299.0,493.0,493.0,391.0
766,2019-11-16 23:00:00,299.0,493.0,493.0,391.0
767,2019-11-16 23:30:00,299.0,493.0,493.0,391.0
768,2019-11-17 00:00:00,299.0,493.0,493.0,391.0
769,2019-11-17 00:30:00,299.0,493.0,493.0,391.0
770,2019-11-17 01:00:00,305.0,493.0,493.0,391.0
771,2019-11-17 01:30:00,299.0,493.0,493.0,391.0
772,2019-11-17 02:00:00,299.0,482.0,482.0,386.0
773,2019-11-17 02:30:00,305.0,482.0,482.0,391.0
774,2019-11-17 03:00:00,305.0,482.0,482.0,386.0
775,2019-11-17 03:30:00,305.0,482.0,482.0,386.0
776,2019-11-17 04:00:00,305.0,482.0,482.0,386.0
777,2019-11-17 04:30:00,305.0,482.0,482.0,386.0
778,2019-11-17 05:00:00,299.0,482.0,482.0,380.0
779,2019-11-17 05:30:00,305.0,482.0,482.0,386.0
780,2019-11-17 06:00:00,305.0,482.0,482.0,380.0
781,2019-11-17 06:30:00,305.0,471.0,471.0,380.0
782,2019-11-17 07:00:00,299.0,471.0,471.0,380.0
783,2019-11-17 07:30:00,305.0,471.0,471.0,380.0
784,2019-11-17 08:00:00,305.0,471.0,471.0,380.0
785,2019-11-17 08:30:00,305.0,471.0,471.0,380.0
786,2019-11-17 09:00:00,305.0,471.0,471.0,375.0
787,2019-11-17 09:30:00,299.0,471.0,471.0,375.0
788,2019-11-17 10:00:00,299.0,471.0,471.0,375.0
789,2019-11-17 10:30:00,299.0,471.0,471.0,375.0
790,2019-11-17 11:00:00,299.0,471.0,471.0,375.0
791,2019-11-17 11:30:00,299.0,471.0,471.0,375.0
792,2019-11-17 12:00:00,299.0,471.0,471.0,375.0
793,2019-11-17 12:30:00,299.0,460.0,460.0,375.0
794,2019-11-17 13:00:00,299.0,460.0,460.0,370.0
795,2019-11-17 13:30:00,299.0,460.0,460.0,370.0
796,2019-11-17 14:00:00,305.0,460.0,460.0,370.0
797,2019-11-17 14:30:00,299.0,460.0,460.0,370.0
798,2019-11-17 15:00:00,299.0,460.0,460.0,370.0
799,2019-11-17 15:30:00,299.0,460.0,460.0,370.0
800,2019-11-17 16:00:00,299.0,460.0,460.0,365.0
801,2019-11-17 16:30:00,294.0,460.0,460.0,370.0
802,2019-11-17 17:00:00,294.0,460.0,460.0,365.0
803,2019-11-17 17:30:00,294.0,460.0,460.0,365.0
804,2019-11-17 18:00:00,294.0,460.0,460.0,365.0
805,2019-11-17 18:30:00,294.0,460.0,460.0,365.0
806,2019-11-17 19:00:00,294.0,460.0,460.0,365.0
807,2019-11-17 19:30:00,289.0,460.0,460.0,365.0
808,2019-11-17 20:00:00,289.0,460.0,460.0,365.0
809,2019-11-17 20:30:00,294.0,449.0,449.0,360.0
810,2019-11-17 21:00:00,289.0,460.0,460.0,360.0
811,2019-11-17 21:30:00,289.0,460.0,460.0,365.0
812,2019-11-17 22:00:00,289.0,460.0,460.0,360.0
813,2019-11-17 22:30:00,289.0,449.0,449.0,360.0
814,2019-11-17 23:00:00,289.0,449.0,449.0,360.0
815,2019-11-17 23:30:00,289.0,449.0,449.0,360.0
816,2019-11-18 00:00:00,289.0,449.0,449.0,360.0
817,2019-11-18 00:30:00,289.0,449.0,449.0,360.0
818,2019-11-18 01:00:00,289.0,449.0,449.0,360.0
819,2019-11-18 01:30:00,289.0,449.0,449.0,360.0
820,2019-11-18 02:00:00,289.0,449.0,449.0,355.0
821,2019-11-18 02:30:00,289.0,449.0,449.0,355.0
822,2019-11-18 03:00:00,289.0,449.0,449.0,355.0
823,2019-11-18 03:30:00,289.0,449.0,449.0,355.0
824,2019-11-18 04:00:00,289.0,449.0,449.0,355.0
825,2019-11-18 04:30:00,289.0,449.0,449.0,355.0
826,2019-11-18 05:00:00,289.0,449.0,449.0,355.0
827,2019-11-18 05:30:00,289.0,439.0,439.0,355.0
828,2019-11-18 06:00:00,289.0,439.0,439.0,355.0
829,2019-11-18 06:30:00,284.0,439.0,439.0,355.0
830,2019-11-18 07:00:00,289.0,439.0,439.0,355.0
831,2019-11-18 07:30:00,284.0,439.0,439.0,355.0
832,2019-11-18 08:00:00,284.0,439.0,439.0,350.0
833,2019-11-18 08:30:00,289.0,439.0,439.0,355.0
834,2019-11-18 09:00:00,289.0,439.0,439.0,350.0
835,2019-11-18 09:30:00,284.0,439.0,439.0,350.0
836,2019-11-18 10:00:00,284.0,439.0,439.0,350.0
837,2019-11-18 10:30:00,284.0,428.0,428.0,350.0
838,2019-11-18 11:00:00,284.0,428.0,428.0,350.0
839,2019-11-18 11:30:00,284.0,428.0,428.0,350.0
840,2019-11-18 12:00:00,284.0,428.0,428.0,350.0
841,2019-11-18 12:30:00,284.0,428.0,428.0,350.0
842,2019-11-18 13:00:00,284.0,428.0,428.0,350.0
843,2019-11-18 13:30:00,284.0,428.0,428.0,350.0
844,2019-11-18 14:00:00,284.0,428.0,428.0,350.0
845,2019-11-18 14:30:00,279.0,428.0,428.0,350.0
846,2019-11-18 15:00:00,284.0,428.0,428.0,345.0
847,2019-11-18 15:30:00,279.0,428.0,428.0,345.0
848,2019-11-18 16:00:00,279.0,428.0,428.0,345.0
849,2019-11-18 16:30:00,279.0,428.0,428.0,345.0
850,2019-11-18 17:00:00,279.0,428.0,428.0,345.0
851,2019-11-18 17:30:00,279.0,428.0,428.0,345.0
852,2019-11-18 18:00:00,279.0,428.0,428.0,345.0
853,2019-11-18 18:30:00,279.0,428.0,428.0,345.0
854,2019-11-18 19:00:00,279.0,428.0,428.0,345.0
855,2019-11-18 19:30:00,279.0,418.0,418.0,345.0
856,2019-11-18 20:00:00,279.0,428.0,428.0,345.0
857,2019-11-18 20:30:00,279.0,418.0,418.0,345.0
858,2019-11-18 21:00:00,279.0,418.0,418.0,340.0
859,2019-11-18 21:30:00,274.0,428.0,428.0,340.0
860,2019-11-18 22:00:00,279.0,418.0,418.0,340.0
861,2019-11-18 22:30:00,279.0,418.0,418.0,340.0
862,2019-11-18 23:00:00,274.0,418.0,418.0,340.0
863,2019-11-18 23:30:00,274.0,418.0,418.0,340.0
864,2019-11-19 00:00:00,274.0,418.0,418.0,340.0
865,2019-11-19 00:30:00,274.0,418.0,418.0,340.0
866,2019-11-19 01:00:00,274.0,418.0,418.0,340.0
867,2019-11-19 01:30:00,274.0,418.0,418.0,340.0
868,2019-11-19 02:00:00,274.0,418.0,418.0,340.0
869,2019-11-19 02:30:00,274.0,418.0,418.0,336.0
870,2019-11-19 03:00:00,279.0,418.0,418.0,336.0
871,2019-11-19 03:30:00,274.0,418.0,418.0,336.0
872,2019-11-19 04:00:00,274.0,418.0,418.0,336.0
873,2019-11-19 04:30:00,274.0,418.0,418.0,336.0
874,2019-11-19 05:00:00,274.0,418.0,418.0,336.0
875,2019-11-19 05:30:00,279.0,418.0,418.0,336.0
876,2019-11-19 06:00:00,279.0,418.0,418.0,336.0
877,2019-11-19 06:30:00,279.0,418.0,418.0,336.0
878,2019-11-19 07:00:00,279.0,418.0,418.0,336.0
879,2019-11-19 07:30:00,274.0,418.0,418.0,336.0
880,2019-11-19 08:00:00,274.0,418.0,418.0,336.0
881,2019-11-19 08:30:00,274.0,418.0,418.0,336.0
882,2019-11-19 09:00:00,274.0,407.0,407.0,336.0
883,2019-11-19 09:30:00,274.0,407.0,407.0,336.0
